RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,OrderYearMonth
8807,ORD-4021,2025-11-17,2025-11-21,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Columbus,Georgia,31907,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,1,0.0,24.144,2025-11
8808,ORD-4681,2025-11-17,2025-11-22,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0.0,9.8784,2025-11
8809,ORD-4574,2025-11-17,2025-11-23,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,Avery Trapezoid Ring Binder 3 inch Capacity Black 1040 sheets,12.294,1,0.7,-8.6058,2025-11
8810,ORD-5105,2025-11-17,2025-11-21,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,2,0.7,-1.5264,2025-11
8811,ORD-4250,2025-11-17,2025-11-21,Standard Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10004082,Office Supplies,Paper,Adams Telephone Message Book w/Frequently-Called Numbers Space 400 Messages per Book,55.86,7,0.0,27.93,2025-11
8812,ORD-4998,2025-11-17,2025-11-19,First Class,BM-11575,Brendan Murry,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10004950,Office Supplies,Storage,Tenex Personal Filing Tote With Secure Closure Lid Black/Frost,15.51,1,0.0,3.8775,2025-11
8813,ORD-4226,2025-11-17,2025-11-19,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158,2025-11
8814,ORD-4226,2025-11-17,2025-11-19,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,2,0.0,26.3934,2025-11
8815,ORD-5047,2025-11-18,2025-11-20,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0.0,41.1332,2025-11
8816,ORD-4944,2025-11-18,2025-11-20,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,0.0,3.9831,2025-11
8817,ORD-4924,2025-11-18,2025-11-23,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-AR-10003896,Office Supplies,Art,Stride Job 150 Highlighters Chisel Tip Assorted Colors,17.94,3,0.0,6.4584,2025-11
8818,ORD-3658,2025-11-18,2025-11-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,7,0.8,-18.5262,2025-11
8819,ORD-4835,2025-11-18,2025-11-22,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987,2025-11
8820,ORD-5021,2025-11-18,2025-11-22,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0.0,15.5288,2025-11
8821,ORD-4899,2025-11-18,2025-11-19,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,4,0.0,318.3016,2025-11
8822,ORD-4318,2025-11-18,2025-11-21,Second Class,SC-20440,Shaun Chance,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.5638,2025-11
8823,ORD-3658,2025-11-18,2025-11-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.392,3,0.2,5.022,2025-11
8824,ORD-5047,2025-11-18,2025-11-20,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,27.72,9,0.0,13.3056,2025-11
8825,ORD-3520,2025-11-18,2025-11-24,Standard Class,DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,0.0,12.231,2025-11
8826,ORD-4924,2025-11-18,2025-11-23,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,12.96,2,0.0,6.2208,2025-11
8827,ORD-5021,2025-11-18,2025-11-22,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4,0.0,107.7216,2025-11
8828,ORD-3514,2025-11-18,2025-11-22,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Concord,New Hampshire,03301,East,OFF-ST-10001590,Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design Black,67.4,5,0.0,17.524,2025-11
8829,ORD-3835,2025-11-18,2025-11-24,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,92704,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0.0,6.1488,2025-11
8830,ORD-4835,2025-11-18,2025-11-22,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406,2025-11
8831,ORD-4944,2025-11-18,2025-11-20,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071.0,9,0.0,171.36,2025-11
8832,ORD-4835,2025-11-18,2025-11-22,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,2,0.2,22.9954,2025-11
8833,ORD-5021,2025-11-18,2025-11-22,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.816,2025-11
8834,ORD-4899,2025-11-18,2025-11-19,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004633,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc 3/Pack,34.95,5,0.0,15.378,2025-11
8835,ORD-5021,2025-11-18,2025-11-22,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3,0.0,25.2213,2025-11
8836,ORD-3987,2025-11-18,2025-11-20,First Class,CA-12265,Christina Anderson,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,391.98,2,0.0,113.6742,2025-11
8837,ORD-0079,2025-11-18,2025-11-23,Standard Class,SM-20950,Suzanne McNair,Corporate,Canada,Regina,Saskatchewan,S0G,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.43,7,0.2,8.55,2025-11
8838,ORD-4217,2025-11-19,2025-11-25,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-BO-10001811,Furniture,Bookcases,Atlantic Metals Mobile 5-Shelf Bookcases Custom Colors,180.588,2,0.7,-240.784,2025-11
8839,ORD-3975,2025-11-19,2025-11-25,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2,0.2,59.4816,2025-11
8840,ORD-3958,2025-11-19,2025-11-23,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,80027,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.328,3,0.2,3.666,2025-11
8841,ORD-4069,2025-11-19,2025-11-24,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176,6,0.8,-197.5752,2025-11
8842,ORD-4030,2025-11-19,2025-11-26,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,2,0.0,48.288,2025-11
8843,ORD-4236,2025-11-19,2025-11-21,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,2,0.0,33.5888,2025-11
8844,ORD-4236,2025-11-19,2025-11-21,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,1,0.2,2.322,2025-11
8845,ORD-4030,2025-11-19,2025-11-26,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000822,Office Supplies,Binders,Acco PRESSTEX Data Binder with Storage Hooks Light Blue 9 1/2 inch X 11 inch,25.824,6,0.2,9.0384,2025-11
8846,ORD-3975,2025-11-19,2025-11-25,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,3,0.2,23.712,2025-11
8847,ORD-4373,2025-11-19,2025-11-22,First Class,KN-16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352,3,0.2,5.2026,2025-11
8848,ORD-3529,2025-11-19,2025-11-21,First Class,MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,79424,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9.248,2,0.2,3.3524,2025-11
8849,ORD-3494,2025-11-19,2025-11-21,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0.0,6.2208,2025-11
8850,ORD-3956,2025-11-19,2025-11-22,First Class,BE-11410,Bobby Elias,Consumer,United States,Miami,Florida,33178,South,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,251.64,3,0.2,88.074,2025-11
8851,ORD-3975,2025-11-19,2025-11-25,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,211.04,8,0.0,97.0784,2025-11
8852,ORD-4069,2025-11-19,2025-11-24,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,20.736,4,0.2,7.2576,2025-11
8853,ORD-4236,2025-11-19,2025-11-21,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888,2025-11
8854,ORD-3494,2025-11-19,2025-11-21,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0.0,63.984,2025-11
8855,ORD-4217,2025-11-19,2025-11-25,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.2,0.5998,2025-11
8856,ORD-3856,2025-11-19,2025-11-25,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Tulsa,Oklahoma,74133,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0.0,102.186,2025-11
8857,ORD-4069,2025-11-19,2025-11-24,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2,0.2,-8.9964,2025-11
8858,ORD-4455,2025-11-20,2025-11-24,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,FUR-CH-10000665,Furniture,Chairs,Global Airflow Leather Mesh Back Chair Black,603.92,4,0.0,181.176,2025-11
8859,ORD-4617,2025-11-20,2025-11-22,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704,2025-11
8860,ORD-3675,2025-11-20,2025-11-25,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10002253,Furniture,Furnishings,Howard Miller 13 inch Diameter Pewter Finish Round Wall Clock,103.056,3,0.2,24.4758,2025-11
8861,ORD-4463,2025-11-20,2025-11-20,Same Day,PB-19150,Philip Brown,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,10,0.0,71.928,2025-11
8862,ORD-4240,2025-11-20,2025-11-24,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000034,Office Supplies,Art,BIC Brite Liner Grip Highlighters Assorted 5/Pack,12.72,3,0.0,4.9608,2025-11
8863,ORD-4240,2025-11-20,2025-11-24,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,14.28,4,0.0,3.7128,2025-11
8864,ORD-4962,2025-11-20,2025-11-23,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,38.71,7,0.0,17.8066,2025-11
8865,ORD-4274,2025-11-20,2025-11-25,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,3,0.7,-11.418,2025-11
8866,ORD-4240,2025-11-20,2025-11-24,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,5,0.0,7.56,2025-11
8867,ORD-4520,2025-11-20,2025-11-22,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South,OFF-LA-10003930,Office Supplies,Labels,Dot Matrix Printer Tape Reel Labels White 5000/Box,235.944,3,0.2,85.5297,2025-11
8868,ORD-4176,2025-11-20,2025-11-24,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,31.08,6,0.0,15.2292,2025-11
8869,ORD-4617,2025-11-20,2025-11-22,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3,0.2,3.7128,2025-11
8870,ORD-4962,2025-11-20,2025-11-23,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,40.29,3,0.0,10.0725,2025-11
8871,ORD-4240,2025-11-20,2025-11-24,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-ST-10004950,Office Supplies,Storage,Tenex Personal Filing Tote With Secure Closure Lid Black/Frost,15.51,1,0.0,3.8775,2025-11
8872,ORD-4176,2025-11-20,2025-11-24,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19,2025-11
8873,ORD-4455,2025-11-20,2025-11-24,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,655.9,5,0.0,275.478,2025-11
8874,ORD-4455,2025-11-20,2025-11-24,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0,4,0.0,12.96,2025-11
8875,ORD-4520,2025-11-20,2025-11-22,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10002857,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc 1/Pack,17.88,3,0.2,2.4585,2025-11
8876,ORD-3990,2025-11-20,2025-11-25,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.198,2025-11
8877,ORD-4274,2025-11-20,2025-11-25,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396,2025-11
8878,ORD-4879,2025-11-20,2025-11-20,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,01841,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,391.98,2,0.0,109.7544,2025-11
8879,ORD-3990,2025-11-20,2025-11-25,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,2025-11
8880,ORD-4879,2025-11-20,2025-11-20,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,01841,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0.0,131.355,2025-11
8881,ORD-3974,2025-11-20,2025-11-24,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1169.694,3,0.4,-253.4337,2025-11
8882,ORD-4240,2025-11-20,2025-11-24,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9,2,0.0,25.172,2025-11
8883,ORD-0099,2025-11-20,2025-11-20,Same Day,BP-11095,Bart Pistole,Corporate,Canada,Montreal,Quebec,H1C,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,40.29,3,0.0,10.0725,2025-11
8884,ORD-0099,2025-11-20,2025-11-20,Same Day,BP-11095,Bart Pistole,Corporate,Canada,Montreal,Quebec,H1C,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,38.71,7,0.0,17.8066,2025-11
8885,ORD-4527,2025-11-21,2025-11-27,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704,2025-11
8886,ORD-4936,2025-11-21,2025-11-25,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901,Central,FUR-CH-10003061,Furniture,Chairs,Global Leather Task Chair Black,269.97,3,0.0,51.2943,2025-11
8887,ORD-4527,2025-11-21,2025-11-27,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,20.7328,2025-11
8888,ORD-4939,2025-11-21,2025-11-23,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,10.608,6,0.2,0.9282,2025-11
8889,ORD-4527,2025-11-21,2025-11-27,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4456,2025-11
8890,ORD-4936,2025-11-21,2025-11-25,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26,2,0.0,3.8822,2025-11
8891,ORD-3738,2025-11-21,2025-11-24,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,8.595,5,0.7,-6.303,2025-11
8892,ORD-3984,2025-11-21,2025-11-25,Standard Class,CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,44107,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448,4,0.2,8.8624,2025-11
8893,ORD-4527,2025-11-21,2025-11-27,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,Labels,Avery Address/Shipping Labels for Typewriters 4 inch x 2 inch,20.7,2,0.0,9.936,2025-11
8894,ORD-3831,2025-11-21,2025-11-25,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55,5,0.0,47.9385,2025-11
8895,ORD-5109,2025-11-21,2025-11-24,First Class,LS-17200,Luke Schmidt,Corporate,United States,Helena,Montana,59601,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,39.9,5,0.0,10.374,2025-11
8896,ORD-3738,2025-11-21,2025-11-24,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,190.896,2,0.2,-42.9516,2025-11
8897,ORD-4939,2025-11-21,2025-11-23,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,5,0.2,35.988,2025-11
8898,ORD-4164,2025-11-22,2025-11-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,Florida,33023,South,FUR-CH-10003298,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms Charcoal,419.136,4,0.2,-57.6312,2025-11
8899,ORD-3599,2025-11-22,2025-11-22,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,9.24,3,0.0,2.9568,2025-11
8900,ORD-4793,2025-11-22,2025-11-24,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Salem,Oregon,97301,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.224,1,0.2,0.556,2025-11
8901,ORD-3599,2025-11-22,2025-11-22,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002215,Office Supplies,Binders,Wilson Jones Hanging View Binder White 1 inch,17.04,3,0.2,5.538,2025-11
8902,ORD-3599,2025-11-22,2025-11-22,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719,2025-11
8903,ORD-3599,2025-11-22,2025-11-22,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,71.88,6,0.0,33.0648,2025-11
8904,ORD-3599,2025-11-22,2025-11-22,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,6,0.0,16.146,2025-11
8905,ORD-0102,2025-11-22,2025-11-27,Second Class,JS-13215,Jennifer Sheldon,Corporate,Canada,Quebec City,Quebec,G1B,East,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,1,0.0,4.4955,2025-11
8906,ORD-3472,2025-11-24,2025-11-30,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352,2025-11
8907,ORD-4070,2025-11-24,2025-11-27,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.776,1,0.2,3.2776,2025-11
8908,ORD-4070,2025-11-24,2025-11-27,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792,2,0.2,26.224,2025-11
8909,ORD-4070,2025-11-24,2025-11-27,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,4,0.7,-58.8616,2025-11
8910,ORD-4695,2025-11-24,2025-12-01,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655,1,0.7,-1.8585,2025-11
8911,ORD-4873,2025-11-24,2025-11-28,Standard Class,SP-20860,Sung Pak,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368,2,0.2,3.6288,2025-11
8912,ORD-4070,2025-11-24,2025-11-27,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,14.352,3,0.2,5.2026,2025-11
8913,ORD-4070,2025-11-24,2025-11-27,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-ST-10001522,Office Supplies,Storage,Gould Plastics 18-Pocket Panel Bin 34w x 5-1/4d x 20-1/2h,147.184,2,0.2,-29.4368,2025-11
8914,ORD-4402,2025-11-24,2025-11-26,Second Class,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1.744,1,0.2,-0.3488,2025-11
