RowID,OrderYearMonth,OrderDate,CustomerName,Segment,Region,Category,Sales
7413,202505,2025-05-01,Alan Barnes,Consumer,East,Office Supplies,13.872
7414,202505,2025-05-02,Adam Hart,Corporate,West,Furniture,196.45
7415,202505,2025-05-02,Shahid Hopkins,Consumer,South,Office Supplies,4.89
7416,202505,2025-05-02,Bart Pistole,Corporate,South,Office Supplies,15.57
7417,202505,2025-05-02,Shirley Daniels,Home Office,Central,Office Supplies,20.736
7418,202505,2025-05-02,Noel Staavos,Corporate,West,Office Supplies,79.14
7419,202505,2025-05-02,Andrew Allen,Consumer,South,Office Supplies,15.552
7420,202505,2025-05-03,Joel Eaton,Consumer,West,Furniture,102.833
7421,202505,2025-05-03,Jesus Ocampo,Home Office,West,Office Supplies,40.74
7422,202505,2025-05-03,Paul Lucas,Home Office,Central,Office Supplies,16.52
7423,202505,2025-05-03,Natalie DeCherney,Consumer,Central,Office Supplies,26.046
7424,202505,2025-05-03,Natalie DeCherney,Consumer,Central,Office Supplies,2.896
7425,202505,2025-05-03,Roy Französisch,Consumer,East,Office Supplies,13.71
7426,202505,2025-05-03,Natalie DeCherney,Consumer,Central,Office Supplies,32.544
7427,202505,2025-05-03,Joel Eaton,Consumer,West,Office Supplies,205.92
7428,202505,2025-05-03,Edward Becker,Corporate,South,Office Supplies,477.24
7429,202505,2025-05-03,Edward Becker,Corporate,South,Technology,25.98
7430,202505,2025-05-04,Pamela Stobb,Consumer,West,Furniture,218.352
7431,202505,2025-05-04,Bruce Geld,Consumer,East,Furniture,60.312
7432,202505,2025-05-04,Sharelle Roach,Home Office,West,Office Supplies,12.03
7433,202505,2025-05-04,Sharelle Roach,Home Office,West,Office Supplies,21.594
7434,202505,2025-05-04,Sharelle Roach,Home Office,West,Office Supplies,8.964
7435,202505,2025-05-04,Pamela Stobb,Consumer,West,Office Supplies,10.9
7436,202505,2025-05-04,Pamela Stobb,Consumer,West,Office Supplies,7.38
7437,202505,2025-05-04,Pamela Stobb,Consumer,West,Office Supplies,23.04
7438,202505,2025-05-04,Sharelle Roach,Home Office,West,Office Supplies,20.736
7439,202505,2025-05-04,Pamela Stobb,Consumer,West,Office Supplies,28.14
7440,202505,2025-05-04,Brendan Murry,Corporate,Central,Office Supplies,195.136
7441,202505,2025-05-04,Pamela Stobb,Consumer,West,Technology,274.89
7442,202505,2025-05-04,Sharelle Roach,Home Office,West,Technology,2549.985
7443,202505,2025-05-04,Jessica Myrick,Consumer,West,Furniture,257.5
7444,202505,2025-05-07,Sarah Jordon,Consumer,Central,Furniture,317.058
7445,202505,2025-05-07,Cynthia Voltz,Corporate,East,Furniture,51.968
7446,202505,2025-05-07,Sarah Jordon,Consumer,Central,Furniture,14.56
7447,202505,2025-05-07,Sanjit Jacobs,Home Office,Central,Furniture,44.4
7448,202505,2025-05-07,Cynthia Voltz,Corporate,East,Furniture,42.408
7449,202505,2025-05-07,Sarah Jordon,Consumer,Central,Office Supplies,15.76
7450,202505,2025-05-07,Brad Eason,Home Office,East,Office Supplies,8.7
7451,202505,2025-05-07,Christina VanderZanden,Consumer,Central,Office Supplies,36.56
7452,202505,2025-05-07,Christina VanderZanden,Consumer,Central,Office Supplies,146.86
7453,202505,2025-05-07,Brad Eason,Home Office,East,Office Supplies,848.544
7454,202505,2025-05-07,Cynthia Voltz,Corporate,East,Office Supplies,332.704
7455,202505,2025-05-07,Cynthia Voltz,Corporate,East,Office Supplies,51.336
7456,202505,2025-05-07,Brad Eason,Home Office,East,Technology,122.382
7457,202505,2025-05-08,Janet Martin,Consumer,East,Furniture,908.82
7458,202505,2025-05-08,Joni Wasserman,Consumer,West,Furniture,162.6
7459,202505,2025-05-08,Shirley Jackson,Consumer,Central,Office Supplies,97.264
7460,202505,2025-05-08,Resi Pölking,Consumer,Central,Office Supplies,2.934
7461,202505,2025-05-08,Resi Pölking,Consumer,Central,Office Supplies,2.694
7462,202505,2025-05-08,Katherine Nockton,Corporate,Central,Office Supplies,20.736
7463,202505,2025-05-08,Joni Wasserman,Consumer,West,Technology,11.54
7464,202505,2025-05-08,Katherine Nockton,Corporate,Central,Technology,47.976
7465,202505,2025-05-09,Gary McGarr,Consumer,West,Furniture,18.28
7466,202505,2025-05-09,Meg O'Connel,Home Office,East,Furniture,254.352
7467,202505,2025-05-09,Bruce Degenhardt,Consumer,South,Office Supplies,675.06
7468,202505,2025-05-10,Parhena Norris,Home Office,South,Furniture,387.136
7469,202505,2025-05-10,Parhena Norris,Home Office,South,Furniture,77.952
7470,202505,2025-05-10,Sean O'Donnell,Consumer,West,Furniture,11.664
7471,202505,2025-05-10,Jay Fein,Consumer,West,Furniture,66.36
7472,202505,2025-05-10,Jay Fein,Consumer,West,Furniture,24.14
7473,202505,2025-05-10,Sally Knutson,Consumer,East,Office Supplies,121.94
7474,202505,2025-05-10,Greg Guthrie,Corporate,East,Office Supplies,11.76
7475,202505,2025-05-10,Jay Fein,Consumer,West,Office Supplies,92.88
7476,202505,2025-05-10,Sean O'Donnell,Consumer,West,Office Supplies,18.688
7477,202505,2025-05-10,Parhena Norris,Home Office,South,Office Supplies,3.0
7478,202505,2025-05-10,Greg Guthrie,Corporate,East,Office Supplies,5.344
7479,202505,2025-05-10,Tamara Dahlen,Consumer,East,Office Supplies,54.9
7480,202505,2025-05-10,Sally Knutson,Consumer,East,Office Supplies,122.71
7481,202505,2025-05-10,Parhena Norris,Home Office,South,Technology,45.408
7482,202505,2025-05-10,Sean Christensen,Consumer,Central,Technology,155.34
7483,202505,2025-05-11,Damala Kotsonis,Corporate,East,Office Supplies,99.28
7484,202505,2025-05-11,Art Ferguson,Consumer,Central,Office Supplies,10.43
7485,202505,2025-05-11,Damala Kotsonis,Corporate,East,Office Supplies,7.518
7486,202505,2025-05-11,Damala Kotsonis,Corporate,East,Office Supplies,1.188
7487,202505,2025-05-11,Michael Granlund,Home Office,West,Office Supplies,1.81
7488,202505,2025-05-11,Christine Phan,Corporate,South,Office Supplies,113.568
7489,202505,2025-05-11,Art Ferguson,Consumer,Central,Office Supplies,72.784
7490,202505,2025-05-11,Linda Southworth,Corporate,East,Technology,69.98
7491,202505,2025-05-11,Susan Vittorini,Consumer,West,Technology,552.0
7492,202505,2025-05-12,Rob Lucas,Consumer,West,Furniture,344.981
7493,202505,2025-05-12,Larry Hughes,Consumer,West,Office Supplies,8.896
7494,202505,2025-05-12,Parhena Norris,Home Office,South,Office Supplies,67.92
7495,202505,2025-05-12,Parhena Norris,Home Office,South,Office Supplies,42.048
7496,202505,2025-05-12,Lauren Leatherbury,Consumer,West,Office Supplies,73.344
7497,202505,2025-05-12,Mick Brown,Consumer,West,Office Supplies,13.904
7498,202505,2025-05-12,Lauren Leatherbury,Consumer,West,Office Supplies,19.05
7499,202505,2025-05-12,Speros Goranitis,Consumer,West,Technology,107.97
7500,202505,2025-05-13,Larry Blacks,Consumer,Central,Furniture,1.988
7501,202505,2025-05-13,Philisse Overcash,Home Office,West,Office Supplies,39.28
7502,202505,2025-05-13,Philisse Overcash,Home Office,West,Office Supplies,20.34
7503,202505,2025-05-14,Cynthia Voltz,Corporate,Central,Furniture,220.2656
7504,202505,2025-05-14,Henry MacAllister,Consumer,West,Furniture,139.58
7505,202505,2025-05-14,Arthur Prichep,Consumer,West,Office Supplies,12.39
7506,202505,2025-05-14,Arthur Prichep,Consumer,West,Office Supplies,47.3
7507,202505,2025-05-14,Arthur Prichep,Consumer,West,Office Supplies,123.92
7508,202505,2025-05-14,Cynthia Voltz,Corporate,Central,Office Supplies,33.12
7509,202505,2025-05-15,Jack Lebron,Consumer,South,Office Supplies,28.08
7510,202505,2025-05-15,Matt Connell,Corporate,East,Office Supplies,6.848
7511,202505,2025-05-15,Matt Connell,Corporate,East,Office Supplies,8.384
7512,202505,2025-05-15,Janet Lee,Consumer,South,Technology,751.984
7513,202505,2025-05-16,Filia McAdams,Corporate,East,Furniture,1048.35
7514,202505,2025-05-16,Kean Thornton,Consumer,East,Office Supplies,4.91
7515,202505,2025-05-17,Don Jones,Corporate,West,Furniture,64.96
7516,202505,2025-05-17,Mick Hernandez,Home Office,South,Furniture,220.704
7517,202505,2025-05-17,Saphhira Shifley,Corporate,South,Furniture,23.68
7518,202505,2025-05-17,Ann Steele,Home Office,South,Office Supplies,15.528
7519,202505,2025-05-17,Erin Ashbrook,Corporate,West,Office Supplies,9.78
7520,202505,2025-05-17,Mick Hernandez,Home Office,South,Office Supplies,4.842
7521,202505,2025-05-17,Tony Chapman,Home Office,Central,Office Supplies,43.372
7522,202505,2025-05-17,Nick Zandusky,Home Office,West,Office Supplies,23.24
7523,202505,2025-05-17,Quincy Jones,Corporate,East,Office Supplies,13.896
7524,202505,2025-05-17,Don Jones,Corporate,West,Office Supplies,30.56
7525,202505,2025-05-17,Dionis Lloyd,Corporate,East,Office Supplies,62.96
7526,202505,2025-05-17,Ann Steele,Home Office,South,Office Supplies,11.952
7527,202505,2025-05-17,Ann Steele,Home Office,South,Office Supplies,4.608
7528,202505,2025-05-17,Neoma Murray,Consumer,East,Office Supplies,5.76
7529,202505,2025-05-17,Alan Dominguez,Home Office,West,Office Supplies,163.96
7530,202505,2025-05-17,Jeremy Farry,Consumer,East,Office Supplies,10.368
7531,202505,2025-05-17,Saphhira Shifley,Corporate,South,Technology,2.376
7532,202505,2025-05-17,Quincy Jones,Corporate,East,Technology,677.58
7533,202505,2025-05-18,Arthur Gainer,Consumer,South,Furniture,314.352
7534,202505,2025-05-18,Caroline Jumper,Consumer,South,Furniture,2803.92
7535,202505,2025-05-18,Caroline Jumper,Consumer,South,Furniture,933.262
7536,202505,2025-05-18,Arthur Gainer,Consumer,South,Office Supplies,4.608
7537,202505,2025-05-18,Caroline Jumper,Consumer,South,Office Supplies,3.328
7538,202505,2025-05-18,Sanjit Jacobs,Home Office,South,Technology,48.9
7539,202505,2025-05-19,Dorothy Wardle,Corporate,East,Furniture,129.93
7540,202505,2025-05-19,Dorothy Dickinson,Consumer,West,Office Supplies,59.52
7541,202505,2025-05-19,Dorothy Dickinson,Consumer,West,Office Supplies,34.4
7542,202505,2025-05-19,Dorothy Dickinson,Consumer,West,Office Supplies,15.7
7543,202505,2025-05-19,Elizabeth Moffitt,Corporate,West,Technology,159.56
7544,202505,2025-05-20,Bill Overfelt,Corporate,East,Furniture,32.448
7545,202505,2025-05-20,Bill Overfelt,Corporate,East,Furniture,373.47
7546,202505,2025-05-20,Mike Kennedy,Consumer,West,Office Supplies,22.96
7547,202505,2025-05-20,Bill Overfelt,Corporate,East,Office Supplies,64.2
7548,202505,2025-05-20,Bill Overfelt,Corporate,East,Office Supplies,26.388
7549,202505,2025-05-20,Bill Overfelt,Corporate,East,Office Supplies,8.0
7550,202505,2025-05-20,Mike Kennedy,Consumer,West,Office Supplies,25.92
7551,202505,2025-05-20,Darren Budd,Corporate,West,Office Supplies,763.44
7552,202505,2025-05-20,Darren Budd,Corporate,West,Office Supplies,69.52
7553,202505,2025-05-21,Lindsay Williams,Corporate,West,Furniture,300.904
7554,202505,2025-05-21,Chris Cortes,Consumer,West,Office Supplies,243.16
7555,202505,2025-05-21,Muhammed Yedwab,Corporate,East,Office Supplies,2.202
7556,202505,2025-05-21,Muhammed Yedwab,Corporate,East,Office Supplies,9.396
7557,202505,2025-05-21,Shahid Hopkins,Consumer,East,Office Supplies,2.313
7558,202505,2025-05-21,Mike Kennedy,Consumer,South,Office Supplies,9.11
7559,202505,2025-05-21,Lindsay Williams,Corporate,West,Office Supplies,17.61
7560,202505,2025-05-21,Mike Kennedy,Consumer,South,Office Supplies,32.4
7561,202505,2025-05-21,Mike Kennedy,Consumer,South,Office Supplies,16.91
7562,202505,2025-05-21,Mike Kennedy,Consumer,South,Office Supplies,571.44
7563,202505,2025-05-21,Lindsay Williams,Corporate,West,Technology,183.96
7564,202505,2025-05-22,Lisa Hazard,Consumer,West,Furniture,89.991
7565,202505,2025-05-22,Lisa Hazard,Consumer,West,Office Supplies,9.552
7566,202505,2025-05-22,Yana Sorensen,Corporate,South,Office Supplies,34.5
7567,202505,2025-05-22,Lisa Hazard,Consumer,West,Office Supplies,21.24
7568,202505,2025-05-22,Darren Koutras,Consumer,West,Office Supplies,23.16
7569,202505,2025-05-22,Arianne Irving,Consumer,East,Office Supplies,6.68
7570,202505,2025-05-22,Frank Gastineau,Home Office,East,Office Supplies,6.48
7571,202505,2025-05-23,Dorothy Badders,Corporate,Central,Furniture,623.4648
7572,202505,2025-05-23,Trudy Schmidt,Consumer,West,Office Supplies,152.94
7573,202505,2025-05-23,Gary Zandusky,Consumer,South,Office Supplies,54.66
7574,202505,2025-05-23,Max Ludwig,Home Office,Central,Office Supplies,6.408
7575,202505,2025-05-23,Dorothy Badders,Corporate,Central,Office Supplies,11.06
7576,202505,2025-05-23,Mick Brown,Consumer,South,Office Supplies,68.541
7577,202505,2025-05-23,Mick Brown,Consumer,South,Office Supplies,122.12
7578,202505,2025-05-23,Toby Carlisle,Consumer,East,Office Supplies,59.2
7579,202505,2025-05-23,Doug Bickford,Consumer,West,Office Supplies,84.416
7580,202505,2025-05-23,Dorothy Badders,Corporate,Central,Office Supplies,772.68
7581,202505,2025-05-23,Jeremy Farry,Consumer,Central,Technology,191.968
7582,202505,2025-05-23,Max Ludwig,Home Office,Central,Technology,408.744
7583,202505,2025-05-23,Mick Brown,Consumer,South,Technology,627.168
7584,202505,2025-05-24,Rick Wilson,Corporate,Central,Furniture,476.8
7585,202505,2025-05-24,Rick Wilson,Corporate,Central,Furniture,26.64
7586,202505,2025-05-24,Rick Wilson,Corporate,Central,Furniture,1458.65
7587,202505,2025-05-24,Rick Wilson,Corporate,Central,Office Supplies,87.444
7588,202505,2025-05-24,Adam Bellavance,Home Office,West,Technology,79.99
7589,202505,2025-05-24,Carlos Soltero,Consumer,West,Technology,419.944
7590,202505,2025-05-25,Don Jones,Corporate,East,Furniture,128.058
7591,202505,2025-05-25,Maribeth Dona,Consumer,East,Furniture,47.992
7592,202505,2025-05-25,Michelle Moray,Consumer,West,Office Supplies,81.08
7593,202505,2025-05-25,Ed Braxton,Corporate,Central,Office Supplies,41.472
7594,202505,2025-05-25,Penelope Sewall,Home Office,West,Technology,3359.952
7595,202505,2025-05-26,Matt Connell,Corporate,South,Furniture,207.0
7596,202505,2025-05-26,Laurel Beltran,Home Office,West,Furniture,286.85
7597,202505,2025-05-26,Laurel Beltran,Home Office,West,Office Supplies,147.92
7598,202505,2025-05-26,Matt Connell,Corporate,South,Office Supplies,65.232
7599,202505,2025-05-26,Laurel Beltran,Home Office,West,Office Supplies,104.28
7600,202505,2025-05-26,Laurel Beltran,Home Office,West,Office Supplies,66.96
7601,202505,2025-05-26,Laurel Beltran,Home Office,West,Technology,199.98
7602,202505,2025-05-28,Todd Sumrall,Corporate,West,Furniture,209.979
7603,202505,2025-05-28,Julie Kriz,Home Office,Central,Furniture,7.996
7604,202505,2025-05-28,Julie Kriz,Home Office,Central,Office Supplies,5.248
7605,202505,2025-05-28,Zuschuss Carroll,Consumer,East,Office Supplies,43.92
7606,202505,2025-05-28,Liz Pelletier,Consumer,West,Office Supplies,26.032
7607,202505,2025-05-28,Liz Pelletier,Consumer,West,Office Supplies,37.59
7608,202505,2025-05-28,Liz Pelletier,Consumer,West,Office Supplies,37.44
7609,202505,2025-05-28,Julie Kriz,Home Office,Central,Office Supplies,6.848
7610,202505,2025-05-28,Julie Kriz,Home Office,Central,Office Supplies,74.416
7611,202505,2025-05-29,Cynthia Arntzen,Consumer,East,Furniture,42.85
7612,202505,2025-05-29,Charles Sheldon,Corporate,West,Furniture,285.48
7613,202505,2025-05-29,Charles Sheldon,Corporate,West,Office Supplies,7.77
7614,202505,2025-05-29,Julie Prescott,Home Office,East,Office Supplies,10.272
7615,202505,2025-05-29,Charles Sheldon,Corporate,West,Office Supplies,19.168
7616,202505,2025-05-29,Alyssa Crouse,Corporate,Central,Office Supplies,34.24
7617,202505,2025-05-29,Jonathan Howell,Consumer,East,Office Supplies,5.904
7618,202505,2025-05-29,Cynthia Arntzen,Consumer,East,Office Supplies,6.16
7619,202505,2025-05-29,Chloris Kastensmidt,Consumer,East,Office Supplies,87.6
7620,202505,2025-05-29,Alyssa Crouse,Corporate,Central,Office Supplies,127.92
7621,202505,2025-05-29,Charles Sheldon,Corporate,West,Office Supplies,238.62
7622,202505,2025-05-29,Cynthia Arntzen,Consumer,East,Office Supplies,17.0
7623,202505,2025-05-29,Cynthia Arntzen,Consumer,East,Technology,87.4
7624,202505,2025-05-30,Mick Hernandez,Home Office,East,Furniture,458.43
7625,202505,2025-05-30,Frank Hawley,Corporate,South,Office Supplies,20.768
7626,202505,2025-05-30,Carl Weiss,Home Office,East,Office Supplies,299.52
7627,202505,2025-05-30,Brian Moss,Corporate,Central,Office Supplies,914.97
7628,202505,2025-05-30,Brian Moss,Corporate,Central,Office Supplies,180.96
7629,202505,2025-05-30,Ross Baird,Home Office,West,Office Supplies,58.48
7630,202505,2025-05-30,Brian Moss,Corporate,Central,Office Supplies,14.94
7631,202505,2025-05-30,Brian Moss,Corporate,Central,Office Supplies,530.34
7632,202505,2025-05-30,Brian Moss,Corporate,Central,Technology,587.97
7633,202505,2025-05-31,Anthony Jacobs,Corporate,East,Furniture,261.96
7634,202505,2025-05-31,Greg Tran,Consumer,Central,Furniture,899.43
7635,202505,2025-05-31,Pauline Johnson,Consumer,West,Furniture,18.28
7636,202505,2025-05-31,Greg Tran,Consumer,Central,Office Supplies,46.2
7637,202505,2025-05-31,Anthony Jacobs,Corporate,East,Office Supplies,3.76
7638,202505,2025-05-31,Anthony Jacobs,Corporate,East,Office Supplies,14.7
7639,202505,2025-05-31,Anthony Jacobs,Corporate,East,Office Supplies,37.2
7640,202505,2025-05-31,Darren Powers,Consumer,East,Office Supplies,58.17
7641,202505,2025-05-31,Eva Jacobs,Consumer,South,Office Supplies,48.69
7642,202505,2025-05-31,Darren Powers,Consumer,East,Office Supplies,5.04
7643,202505,2025-05-31,Anthony Jacobs,Corporate,East,Office Supplies,74.0
7644,202505,2025-05-31,Greg Tran,Consumer,Central,Office Supplies,47.952
7645,202505,2025-05-31,Darren Powers,Consumer,East,Office Supplies,24.784
7646,202505,2025-05-31,Greg Tran,Consumer,Central,Office Supplies,76.864
7647,202505,2025-05-31,Ken Black,Corporate,West,Office Supplies,440.19
7648,202505,2025-05-31,Amy Hunt,Consumer,East,Office Supplies,22.58
7649,202505,2025-05-31,Ken Black,Corporate,West,Office Supplies,64.4
7650,202505,2025-05-31,Pauline Johnson,Consumer,West,Technology,1399.93
7651,202505,2025-05-31,Anthony Jacobs,Corporate,East,Technology,89.97
7652,202505,2025-05-31,Amy Hunt,Consumer,East,Technology,539.97
7653,202505,2025-05-31,Greg Tran,Consumer,Central,Technology,7.992
7654,202506,2025-06-01,Jason Fortune-,Consumer,West,Furniture,42.624
7655,202506,2025-06-01,Jason Fortune-,Consumer,West,Furniture,220.96
7656,202506,2025-06-01,Jason Fortune-,Consumer,West,Furniture,39.96
7657,202506,2025-06-01,Joseph Airdo,Consumer,West,Office Supplies,4.752
7658,202506,2025-06-01,Joy Daniels,Consumer,Central,Office Supplies,56.704
7659,202506,2025-06-01,Joseph Airdo,Consumer,West,Office Supplies,15.552
7660,202506,2025-06-01,Joy Daniels,Consumer,Central,Technology,11.12
7661,202506,2025-06-01,Joseph Airdo,Consumer,West,Technology,29.592
7662,202506,2025-06-02,John Murray,Consumer,East,Office Supplies,221.024
7663,202506,2025-06-04,Todd Boyes,Corporate,South,Furniture,302.94
7664,202506,2025-06-04,Brendan Murry,Corporate,Central,Furniture,1.892
7665,202506,2025-06-04,Toby Swindell,Consumer,East,Furniture,14.56
7666,202506,2025-06-04,Brendan Murry,Corporate,Central,Furniture,22.608
7667,202506,2025-06-04,Paul Prost,Home Office,Central,Office Supplies,706.86
7668,202506,2025-06-04,Todd Boyes,Corporate,South,Office Supplies,17.24
7669,202506,2025-06-04,Todd Boyes,Corporate,South,Office Supplies,113.94
7670,202506,2025-06-04,Toby Swindell,Consumer,East,Office Supplies,3.048
7671,202506,2025-06-04,Paul Prost,Home Office,Central,Office Supplies,43.19
7672,202506,2025-06-04,Susan Gilcrest,Corporate,Central,Office Supplies,1.996
7673,202506,2025-06-04,Susan Gilcrest,Corporate,Central,Office Supplies,6.874
7674,202506,2025-06-04,Susan Gilcrest,Corporate,Central,Office Supplies,8.928
7675,202506,2025-06-04,Brosina Hoffman,Consumer,East,Technology,36.048
7676,202506,2025-06-04,Todd Boyes,Corporate,South,Technology,34.75
7677,202506,2025-06-04,Adrian Barton,Consumer,West,Technology,344.704
7678,202506,2025-06-04,Todd Boyes,Corporate,South,Technology,55.98
7679,202506,2025-06-04,Paul Prost,Home Office,Central,Technology,114.95
7680,202506,2025-06-04,George Zrebassa,Corporate,East,Office Supplies,19.44
7681,202506,2025-06-05,Shahid Collister,Consumer,South,Furniture,1628.82
7682,202506,2025-06-05,Adam Hart,Corporate,South,Furniture,314.352
7683,202506,2025-06-05,Becky Castell,Home Office,West,Furniture,681.408
7684,202506,2025-06-05,Roland Schwarz,Corporate,East,Office Supplies,281.34
7685,202506,2025-06-05,Annie Thurman,Consumer,West,Office Supplies,97.16
7686,202506,2025-06-05,Becky Castell,Home Office,West,Office Supplies,5.58
7687,202506,2025-06-05,Becky Castell,Home Office,West,Office Supplies,3.52
7688,202506,2025-06-05,Neil Ducich,Corporate,South,Office Supplies,26.16
7689,202506,2025-06-05,Sue Ann Reed,Consumer,West,Office Supplies,133.12
7690,202506,2025-06-05,Jason Fortune-,Consumer,Central,Office Supplies,13.216
7691,202506,2025-06-05,Shahid Collister,Consumer,South,Office Supplies,286.93
7692,202506,2025-06-05,Adam Hart,Corporate,South,Office Supplies,27.888
7693,202506,2025-06-05,John Castell,Consumer,South,Office Supplies,195.64
7694,202506,2025-06-05,Patrick Jones,Corporate,Central,Office Supplies,38.016
7695,202506,2025-06-05,Becky Castell,Home Office,West,Technology,36.32
7696,202506,2025-06-05,Roland Schwarz,Corporate,East,Technology,299.97
7697,202506,2025-06-05,Shahid Collister,Consumer,South,Technology,67.8
7698,202506,2025-06-05,Roland Schwarz,Corporate,East,Technology,307.98
7699,202506,2025-06-05,Jason Fortune-,Consumer,Central,Technology,95.992
7700,202506,2025-06-05,Shahid Collister,Consumer,South,Technology,377.97
7701,202506,2025-06-06,Chuck Clark,Home Office,West,Furniture,518.272
7702,202506,2025-06-06,Chuck Clark,Home Office,West,Furniture,6.98
7703,202506,2025-06-06,Rick Duston,Consumer,West,Office Supplies,64.9
7704,202506,2025-06-06,Nat Carroll,Consumer,Central,Office Supplies,21.5
7705,202506,2025-06-06,Nat Carroll,Consumer,Central,Office Supplies,25.92
7706,202506,2025-06-06,Nat Carroll,Consumer,Central,Office Supplies,131.94
7707,202506,2025-06-06,Allen Rosenblatt,Corporate,Central,Office Supplies,41.28
7708,202506,2025-06-06,Rick Duston,Consumer,West,Office Supplies,8.288
7709,202506,2025-06-06,Nat Carroll,Consumer,Central,Office Supplies,7.41
7710,202506,2025-06-06,Nat Carroll,Consumer,Central,Office Supplies,704.76
7711,202506,2025-06-06,Chuck Clark,Home Office,West,Technology,343.2
7712,202506,2025-06-06,Rick Duston,Consumer,West,Technology,1123.128
7713,202506,2025-06-06,Chuck Clark,Home Office,West,Furniture,518.272
7714,202506,2025-06-06,Chuck Clark,Home Office,West,Furniture,6.98
7715,202506,2025-06-06,Chuck Clark,Home Office,West,Technology,343.2
7716,202506,2025-06-07,John Grady,Corporate,East,Furniture,520.05
7717,202506,2025-06-07,John Grady,Corporate,East,Office Supplies,17.97
7718,202506,2025-06-08,Laurel Elliston,Consumer,Central,Furniture,181.986
7719,202506,2025-06-08,Rob Lucas,Consumer,West,Office Supplies,49.56
7720,202506,2025-06-08,Vicky Freymann,Home Office,West,Office Supplies,9.84
7721,202506,2025-06-08,Vicky Freymann,Home Office,West,Office Supplies,2.78
7722,202506,2025-06-08,Laurel Elliston,Consumer,Central,Office Supplies,1.592
7723,202506,2025-06-08,Laurel Elliston,Consumer,Central,Office Supplies,22.344
7724,202506,2025-06-08,Eric Hoffmann,Consumer,West,Technology,68.46
7725,202506,2025-06-09,Vivek Sundaresam,Consumer,West,Furniture,171.288
7726,202506,2025-06-09,Ken Lonsdale,Consumer,Central,Office Supplies,18.32
7727,202506,2025-06-09,Ken Lonsdale,Consumer,Central,Office Supplies,1.188
7728,202506,2025-06-09,Ken Lonsdale,Consumer,Central,Office Supplies,1.824
7729,202506,2025-06-09,Ken Lonsdale,Consumer,Central,Office Supplies,48.816
7730,202506,2025-06-11,Trudy Brown,Consumer,East,Furniture,18.84
7731,202506,2025-06-11,Mick Hernandez,Home Office,South,Office Supplies,29.84
7732,202506,2025-06-11,Trudy Brown,Consumer,East,Office Supplies,663.92
7733,202506,2025-06-11,Trudy Brown,Consumer,East,Office Supplies,3.29
7734,202506,2025-06-11,Jeremy Lonsdale,Consumer,Central,Office Supplies,50.136
7735,202506,2025-06-11,Trudy Brown,Consumer,East,Technology,120.0
7736,202506,2025-06-12,Kimberly Carter,Corporate,South,Office Supplies,208.44
7737,202506,2025-06-12,Carlos Daly,Consumer,West,Office Supplies,12.96
7738,202506,2025-06-12,Kimberly Carter,Corporate,South,Office Supplies,25.76
7739,202506,2025-06-12,Bryan Mills,Consumer,South,Technology,23.08
7740,202506,2025-06-13,Duane Noonan,Consumer,Central,Furniture,477.3
7741,202506,2025-06-13,James Galang,Consumer,West,Furniture,35.0
7742,202506,2025-06-13,Roy Phan,Corporate,West,Office Supplies,31.44
7743,202506,2025-06-13,Dianna Wilson,Home Office,South,Office Supplies,58.34
7744,202506,2025-06-13,Bart Watters,Corporate,South,Office Supplies,12.06
7745,202506,2025-06-13,Eric Hoffmann,Consumer,South,Office Supplies,25.92
7746,202506,2025-06-13,James Galang,Consumer,West,Office Supplies,477.15
7747,202506,2025-06-13,Bart Watters,Corporate,South,Technology,27.192
7748,202506,2025-06-13,Roy Phan,Corporate,West,Technology,98.16
7749,202506,2025-06-13,Dianna Wilson,Home Office,South,Technology,539.97
7750,202506,2025-06-13,James Galang,Consumer,West,Technology,302.376
7751,202506,2025-06-14,Alice McCarthy,Corporate,East,Furniture,115.96
7752,202506,2025-06-14,Patrick O'Donnell,Consumer,South,Furniture,301.96
7753,202506,2025-06-14,Tiffany House,Corporate,Central,Furniture,106.869
7754,202506,2025-06-14,Lori Olson,Corporate,East,Furniture,247.44
7755,202506,2025-06-14,Michael Dominguez,Corporate,East,Furniture,27.46
7756,202506,2025-06-14,Michael Dominguez,Corporate,East,Office Supplies,125.13
7757,202506,2025-06-14,Tiffany House,Corporate,Central,Office Supplies,3.564
7758,202506,2025-06-14,Candace McMahon,Corporate,West,Office Supplies,15.552
7759,202506,2025-06-14,Alice McCarthy,Corporate,East,Office Supplies,13.872
7760,202506,2025-06-14,Candace McMahon,Corporate,West,Technology,271.968
7761,202506,2025-06-14,Candace McMahon,Corporate,West,Technology,195.96
7762,202506,2025-06-14,Jonathan Howell,Consumer,Central,Technology,54.368
7763,202506,2025-06-15,Henia Zydlo,Consumer,Central,Furniture,65.424
7764,202506,2025-06-15,Maris LaWare,Consumer,Central,Furniture,6.24
7765,202506,2025-06-15,Maris LaWare,Consumer,Central,Office Supplies,465.16
7766,202506,2025-06-15,Maris LaWare,Consumer,Central,Office Supplies,43.41
7767,202506,2025-06-15,Jesus Ocampo,Home Office,Central,Office Supplies,23.55
7768,202506,2025-06-15,Guy Thornton,Consumer,Central,Office Supplies,25.92
7769,202506,2025-06-15,Maris LaWare,Consumer,Central,Office Supplies,7.98
7770,202506,2025-06-15,Guy Thornton,Consumer,Central,Office Supplies,53.424
